"x","y","group","id","contacts","infected","day"
0.809778408039759,0.997039120607087,"B",56,0,0,0
0.604202819787364,0.864311655014762,"B",57,0,0,0
0.629614221197019,1.00540530463682,"B",58,0,0,0
0.608590926774244,0.877970606796453,"B",59,0,0,0
0.498693795953344,0.81237152038143,"B",60,0,0,0
1.03103708496528,-0.905620511463445,"C",61,0,0,0
0.934818117155007,-0.838883222202372,"C",62,0,0,0
0.816525119005016,-0.751116700033259,"C",63,0,0,0
0.658548589257768,-0.992996388329726,"C",64,0,0,0
0.877896588875226,-0.890024603186709,"C",65,0,0,0
0.847228337006888,-0.894537226325434,"C",66,0,0,0
1.00267256425904,-0.780295368591857,"C",67,0,0,0
0.976344030929974,-0.787892547650796,"C",68,0,0,0
0.992842946781091,-0.741305680322063,"C",69,0,0,0
0.798361334877334,-0.719168023514163,"C",70,0,0,0
1.00078292090657,-0.692736642277401,"C",71,0,0,0
0.711738224348298,-0.853547783131313,"C",72,0,0,0
0.763927623650304,-0.864860165427041,"C",73,0,0,0
0.91788501890587,-1.00551516975329,"C",74,0,0,0
1.04215638648929,-0.882085847883087,"C",75,0,0,0
0.884298850430421,-0.972266153274637,"C",76,0,0,0
0.86183898758354,-1.0578822170669,"C",77,0,0,0
0.675515845718107,-0.8198742679605,"C",78,0,0,0
1.03881850123616,-0.857970106257659,"C",79,0,0,0
0.699297807200125,-1.01775305190177,"C",80,0,0,0
0.686548276173196,-0.960309761139166,"C",81,0,0,0
1.00350860173093,-0.840582233788979,"C",82,0,0,0
0.854551207667462,-1.00778411499278,"C",83,0,0,0
0.786200954692683,-1.03527402759583,"C",84,0,0,0
1.00893680595072,-0.902349235332173,"C",85,0,0,0
0.663991607001296,-0.931489845580023,"C",86,0,0,0
0.746094834732137,-0.735821055928778,"C",87,0,0,0
0.925799096210173,-0.969741482409251,"C",88,0,0,0
0.741530325098208,-1.0645366750011,"C",89,0,0,0
0.778600791024289,-0.728834656002533,"C",90,0,0,0
0.720796482471994,-0.939959287392509,"C",91,0,0,0
0.971774789246044,-0.821078923186821,"C",92,0,0,0
0.70971577896016,-0.855223968374145,"C",93,0,0,0
0.980289912430815,-0.923216674598467,"C",94,0,0,0
0.783602087220422,-0.99944526583941,"C",95,0,0,0
0.800870710911474,-0.902218235405695,"C",96,0,0,0
0.903101125287137,-0.821485032449078,"C",97,0,0,0
0.689856452981255,-0.865457531372618,"C",98,0,0,0
0.660000441896043,-0.80994593699516,"C",99,0,0,0
1.0484208679034,-0.782050099345457,"C",100,0,0,0
0.88477849403607,-0.87906532253192,"C",101,0,0,0
0.963932181822381,-0.920011825608623,"C",102,0,0,0
1.00796140480997,-1.07106106833608,"C",103,0,0,0
0.953149137201033,-1.07232078083844,"C",104,0,0,0
1.04288444781887,-0.6758198958175,"C",105,0,0,0
0.668861782944075,-1.03063971980528,"C",106,0,0,0
1.01256330965298,-0.906326808529508,"C",107,0,0,0
0.997403281389049,-0.78664065322892,"C",108,0,0,0
0.961365992317221,-0.776778818974805,"C",109,0,0,0
0.801929522512726,-0.724994942388099,"C",110,0,0,0
0.668046175243578,-0.830647287453127,"C",111,0,0,0
0.796967388430855,-0.771313131349694,"C",112,0,0,0
0.760703463686875,-0.734897952648413,"C",113,0,0,0
0.991389948057256,-0.828682612283689,"C",114,0,0,0
0.796163640750817,-0.756504804762614,"C",115,0,0,0
0.772994072010986,-1.06465259849147,"C",116,0,0,0
0.954857091533265,-0.907028652011019,"C",117,0,0,0
0.989136805499218,-0.723841516888302,"C",118,0,0,0
0.83437158020424,-0.814855665648889,"C",119,0,0,0
0.94305562155532,-0.704002877167028,"C",120,0,0,0
0.692834410185239,-1.00490443346144,"C",121,0,0,0
0.73919622685971,-0.947469356218886,"C",122,0,0,0
1.0327834548636,-0.752091960171771,"C",123,0,0,0
0.952017972266547,-0.678209107397657,"C",124,0,0,0
0.978785109075031,-0.944840251124066,"C",125,0,0,0
0.818313796466462,-1.07331782051415,"C",126,0,0,0
0.888738353012375,-0.676926224148434,"C",127,0,0,0
0.970732378887258,-1.0144535151595,"C",128,0,0,0
1.00656641593414,-1.05404875299947,"C",129,0,0,0
0.805279593097291,-0.834853078825933,"C",130,0,0,0
0.687331789473317,-0.945263094483477,"C",131,0,0,0
0.90150041060733,-0.862622871744048,"C",132,0,0,0
0.94945744268807,-0.755625663726192,"C",133,0,0,0
0.685354338700197,-1.04622143314273,"C",134,0,0,0
0.771410000251851,-0.795786192948532,"C",135,0,0,0
0.897027818693093,-0.694341868935686,"C",136,0,0,0
0.952375778949133,-0.96268674491958,"C",137,0,0,0
1.01802580898838,-0.974031837778699,"C",138,0,0,0
0.841503158046178,-1.01002027981968,"C",139,0,0,0
0.878050742225967,-1.04514244946704,"C",140,0,0,0
0.945851094203315,-0.850819438631248,"C",141,0,0,0
0.99418192554476,-0.877859651232672,"C",142,0,0,0
1.01486155756029,-0.876077527115655,"C",143,0,0,0
0.673755845913908,-0.718445837805581,"C",144,0,0,0
0.852366277409963,-1.05911272794993,"C",145,0,0,0
0.791420864986501,-0.992296946449739,"C",146,0,0,0
0.989425404949359,-0.868282016208929,"C",147,0,0,0
0.973777021302155,-0.979258516273063,"C",148,0,0,0
0.69813544668468,-0.843620203929555,"C",149,0,0,0
0.936277577767394,-0.880891307285589,"C",150,0,0,0
0.74531049898105,-0.846053396380108,"C",151,0,0,0
0.681185656247906,-1.01613354583324,"C",152,0,0,0
1.02546141466337,-1.01551096684353,"C",153,0,0,0
0.714070085829369,-0.908881226676118,"C",154,0,0,0
0.910025895780197,-0.800590358889264,"C",155,0,0,0
0.720610054230562,-0.812423343705547,"C",156,0,0,0
0.659232559448353,-0.70739993865655,"C",157,0,0,0
0.859728494307271,-0.748549218876821,"C",158,0,0,0
0.685714113081119,-0.803438471379292,"C",159,0,0,0
0.764403894191853,-0.750794828152817,"C",160,0,0,0
-0.950288283524334,0.234377448891693,"A",1,1,0,1
-0.688905015100955,0.108714033735388,"A",2,0,0,1
-0.720205213946521,0.0924415941139992,"A",3,0,0,1
-0.745929651499956,0.276885958553695,"A",4,1,0,1
0.794318657398198,-1.09208982409462,"C",5,5,0,1
0.848684024401319,-1.08644959323237,"C",6,4,0,1
0.8152851105697,0.790429083688673,"B",7,0,0,1
0.834923089671756,-0.938616910638778,"C",8,2,0,1
-0.859329529644221,0.171374138237381,"A",9,2,0,1
-0.978816947878569,0.302757729848319,"A",10,1,0,1
0.748700012624661,0.850508029349157,"B",11,2,0,1
0.661556768775384,0.914591426271954,"B",12,0,0,1
0.734604283780257,1.00427948409692,"B",13,2,0,1
0.483931949627052,0.65319673936815,"B",14,2,0,1
0.855176503197205,-0.813995212711799,"C",15,4,0,1
0.765694708269487,0.764141109827915,"B",16,0,0,1
0.569812405281167,1.01864142023028,"B",17,1,0,1
0.809319298513631,0.918029092680672,"B",18,4,0,1
0.933673570082154,-0.934300825613015,"C",19,1,1,1
0.758842884269009,0.969577315505603,"B",20,5,0,1
0.856818241611521,0.658785739131281,"B",21,1,0,1
0.530057675935726,0.938598734196285,"B",22,4,0,1
0.534828085158418,0.782473857477316,"B",23,4,0,1
0.755035352971802,0.974686389379212,"B",24,2,0,1
0.924079081259073,-0.893203927293925,"C",25,4,0,1
0.817506201178233,0.752804205436269,"B",26,2,0,1
0.872321036722909,0.963365344759086,"B",27,6,0,1
0.511941401087145,0.679643937908122,"B",28,0,0,1
0.667659887284438,0.975829169675717,"B",29,1,0,1
0.76437985737289,0.753728088978687,"B",30,3,0,1
0.518521877177457,0.944230099823335,"B",31,2,0,1
0.880923416451017,1.02864708803595,"B",32,2,0,1
0.584985407613616,0.675572683997462,"B",33,7,0,1
0.503561184261392,0.984731958583007,"B",34,1,0,1
0.758275788728545,0.963881346825519,"B",35,2,0,1
0.798516751066248,0.797055501826117,"B",36,0,0,1
0.625188240394394,0.774025019593546,"B",37,3,0,1
0.922578001871014,-0.99858306443531,"C",38,2,0,1
0.598585862279336,0.870739125050614,"B",39,3,0,1
0.624132426696144,-0.994765308855667,"C",40,1,0,1
0.629927517831723,0.854871696569035,"B",41,4,0,1
0.914621220554734,-0.899289787546202,"C",42,2,0,1
0.698167298254023,0.909280117005119,"B",43,2,0,1
0.685325294811676,0.854943043421963,"B",44,0,0,1
0.839246564090518,-0.845495348294397,"C",45,5,0,1
0.620274323583047,0.649450252354154,"B",46,5,0,1
0.669631319664816,0.662070053964863,"B",47,0,0,1
0.516758282654385,1.0147263330035,"B",48,2,0,1
0.827788548436413,0.950700275469581,"B",49,1,0,1
0.642010065991829,0.723418306428948,"B",50,4,0,1
0.778105550151716,0.903090660143653,"B",51,2,0,1
0.552443172395627,0.904492732938388,"B",52,0,0,1
0.665650462530951,0.801087564565251,"B",53,1,0,1
0.791827713776778,0.967907991409311,"B",54,1,0,1
0.508805809341769,0.861795427054176,"B",55,2,0,1
0.903100142582307,-0.832499889821556,"C",56,2,0,1
0.604202819787364,0.864311655014762,"B",57,0,0,1
0.629614221197019,1.00540530463682,"B",58,0,0,1
0.904007155139767,-0.816548553769943,"C",59,4,0,1
0.498693795953344,0.81237152038143,"B",60,4,0,1
1.03103708496528,-0.905620511463445,"C",61,2,0,1
0.934818117155007,-0.838883222202372,"C",62,1,0,1
0.816525119005016,-0.751116700033259,"C",63,2,0,1
-0.754355691821642,0.209446576861009,"A",64,1,0,1
-1.0192094603068,0.0357902846571666,"A",65,1,0,1
-0.828931773473241,0.200075136358544,"A",66,2,0,1
-0.76692344453292,0.273035591903789,"A",67,0,0,1
0.976344030929974,-0.787892547650796,"C",68,3,0,1
0.992842946781091,-0.741305680322063,"C",69,0,0,1
-0.812059813224884,0.364941863431376,"A",70,0,0,1
-0.859057127811452,0.293545618734453,"A",71,1,0,1
0.711738224348298,-0.853547783131313,"C",72,5,0,1
-0.780150619474966,0.174547000080003,"A",73,1,0,1
0.91788501890587,-1.00551516975329,"C",74,3,0,1
-0.707011454512932,0.284700230004875,"A",75,0,0,1
-0.919355875842479,0.330043872376504,"A",76,0,0,1
0.86183898758354,-1.0578822170669,"C",77,5,0,1
-0.828486001689138,0.202696558386102,"A",78,0,0,1
1.03881850123616,-0.857970106257659,"C",79,2,0,1
0.699297807200125,-1.01775305190177,"C",80,7,0,1
0.686548276173196,-0.960309761139166,"C",81,3,0,1
1.00350860173093,-0.840582233788979,"C",82,2,0,1
0.854551207667462,-1.00778411499278,"C",83,3,0,1
-0.927344529376221,0.051570646545713,"A",84,0,0,1
-0.794838383458404,0.189404786611624,"A",85,0,0,1
-0.842733824343712,0.102866431914195,"A",86,1,0,1
-0.818601459170045,0.276506100489734,"A",87,0,0,1
-0.998593269817036,0.147325773372666,"A",88,1,0,1
-0.675460800982933,0.167763724885276,"A",89,3,0,1
0.778600791024289,-0.728834656002533,"C",90,1,0,1
-0.690348981021008,0.33353616788699,"A",91,3,0,1
0.971774789246044,-0.821078923186821,"C",92,0,0,1
0.70971577896016,-0.855223968374145,"C",93,4,0,1
0.980289912430815,-0.923216674598467,"C",94,3,0,1
0.783602087220422,-0.99944526583941,"C",95,3,0,1
0.800870710911474,-0.902218235405695,"C",96,5,0,1
0.903101125287137,-0.821485032449078,"C",97,3,0,1
-0.849940365132852,0.305022228114827,"A",98,2,0,1
0.660000441896043,-0.80994593699516,"C",99,3,0,1
-0.948983833800471,0.237474087440883,"A",100,0,0,1
-0.727955948448017,0.28977987359808,"A",101,1,0,1
0.963932181822381,-0.920011825608623,"C",102,2,0,1
1.00796140480997,-1.07106106833608,"C",103,5,0,1
0.953149137201033,-1.07232078083844,"C",104,3,0,1
1.04288444781887,-0.6758198958175,"C",105,4,0,1
0.668861782944075,-1.03063971980528,"C",106,3,0,1
-1.03376038781711,0.232574453773979,"A",107,0,0,1
0.997403281389049,-0.78664065322892,"C",108,4,0,1
0.961365992317221,-0.776778818974805,"C",109,3,0,1
0.801929522512726,-0.724994942388099,"C",110,2,0,1
-0.812739474992203,0.306364957580705,"A",111,1,0,1
-0.844763268927779,0.235145370458557,"A",112,2,0,1
-0.847148570048008,0.252750258618155,"A",113,1,0,1
0.991389948057256,-0.828682612283689,"C",114,2,0,1
-0.852838520271598,0.319508675932314,"A",115,2,0,1
0.772994072010986,-1.06465259849147,"C",116,2,0,1
-0.904844244885,0.198307650041252,"A",117,0,0,1
-0.593384437974889,0.319166349147803,"A",118,2,0,1
-0.815887068973286,0.268919666394105,"A",119,1,0,1
0.94305562155532,-0.704002877167028,"C",120,5,0,1
-0.768850676451837,0.178465493986404,"A",121,1,0,1
0.73919622685971,-0.947469356218886,"C",122,0,0,1
-0.814858816293799,0.422237302715074,"A",123,1,0,1
-0.724123859262789,0.317389726397752,"A",124,1,0,1
-0.885369680689298,0.215112491842495,"A",125,2,0,1
0.818313796466462,-1.07331782051415,"C",126,4,0,1
0.888738353012375,-0.676926224148434,"C",127,3,0,1
0.970732378887258,-1.0144535151595,"C",128,1,0,1
1.00656641593414,-1.05404875299947,"C",129,1,0,1
-0.886826054059389,0.0457409732537551,"A",130,1,0,1
0.687331789473317,-0.945263094483477,"C",131,1,0,1
-0.968851261232936,0.117041116569146,"A",132,0,0,1
-0.58817892530844,0.171412150399484,"A",133,0,0,1
-0.76466815909968,0.291421447308445,"A",134,2,0,1
-0.798848735296004,0.392529194911214,"A",135,0,0,1
0.897027818693093,-0.694341868935686,"C",136,4,0,1
-0.828380008180437,0.178486801837787,"A",137,0,0,1
1.01802580898838,-0.974031837778699,"C",138,4,0,1
-0.886324679941332,0.14659740417838,"A",139,0,0,1
-0.873356191754912,0.0709765570943973,"A",140,1,0,1
-0.944442839429124,0.234820339041169,"A",141,0,0,1
-0.811281568151848,0.293147630761832,"A",142,2,0,1
1.01486155756029,-0.876077527115655,"C",143,2,0,1
-0.892434208187598,0.202400011285461,"A",144,2,0,1
-0.907479663746371,0.257900220830925,"A",145,0,0,1
0.791420864986501,-0.992296946449739,"C",146,7,0,1
0.989425404949359,-0.868282016208929,"C",147,2,0,1
-0.805763216930296,0.366308308704535,"A",148,1,0,1
0.69813544668468,-0.843620203929555,"C",149,3,0,1
0.936277577767394,-0.880891307285589,"C",150,0,0,1
-0.827766875854467,0.197600531025387,"A",151,1,0,1
0.681185656247906,-1.01613354583324,"C",152,3,0,1
1.02546141466337,-1.01551096684353,"C",153,2,0,1
0.714070085829369,-0.908881226676118,"C",154,3,0,1
0.910025895780197,-0.800590358889264,"C",155,3,0,1
-0.886556178330479,0.420413930684789,"A",156,1,0,1
0.659232559448353,-0.70739993865655,"C",157,1,0,1
-0.693323264390975,0.244312831036566,"A",158,1,0,1
0.685714113081119,-0.803438471379292,"C",159,4,0,1
0.764403894191853,-0.750794828152817,"C",160,5,0,1
-0.950288283524334,0.234377448891693,"A",1,0,0,2
-0.688905015100955,0.108714033735388,"A",2,2,0,2
-0.720205213946521,0.0924415941139992,"A",3,0,0,2
-0.745929651499956,0.276885958553695,"A",4,1,0,2
-0.658948625771503,0.271058568790763,"A",5,1,0,2
-1.0219128828356,0.121187007344545,"A",6,0,0,2
0.8152851105697,0.790429083688673,"B",7,6,0,2
0.834923089671756,-0.938616910638778,"C",8,3,0,2
-0.859329529644221,0.171374138237381,"A",9,0,0,2
0.797932801525434,-0.848128940941076,"C",10,6,0,2
0.850202374880572,-0.938521986430909,"C",11,5,0,2
0.661556768775384,0.914591426271954,"B",12,2,0,2
0.734604283780257,1.00427948409692,"B",13,1,0,2
0.483931949627052,0.65319673936815,"B",14,3,0,2
0.855176503197205,-0.813995212711799,"C",15,6,0,2
0.765694708269487,0.764141109827915,"B",16,3,0,2
0.569812405281167,1.01864142023028,"B",17,0,0,2
0.809319298513631,0.918029092680672,"B",18,5,0,2
-0.733637205996247,0.397180414824609,"A",19,1,1,2
0.758842884269009,0.969577315505603,"B",20,0,0,2
0.856818241611521,0.658785739131281,"B",21,1,0,2
0.530057675935726,0.938598734196285,"B",22,0,0,2
0.721449555730294,-0.974266416199155,"C",23,5,0,2
0.707819735164386,-0.641395556127415,"C",24,4,0,2
0.924079081259073,-0.893203927293925,"C",25,6,0,2
0.817506201178233,0.752804205436269,"B",26,1,0,2
0.872321036722909,0.963365344759086,"B",27,5,0,2
0.902273613715439,-1.04482391944991,"C",28,5,0,2
0.667659887284438,0.975829169675717,"B",29,3,0,2
0.76437985737289,0.753728088978687,"B",30,2,0,2
0.518521877177457,0.944230099823335,"B",31,5,0,2
0.880923416451017,1.02864708803595,"B",32,2,0,2
0.584985407613616,0.675572683997462,"B",33,4,0,2
0.503561184261392,0.984731958583007,"B",34,1,0,2
0.758275788728545,0.963881346825519,"B",35,2,0,2
0.724382482666172,-0.826867220179476,"C",36,6,0,2
0.625188240394394,0.774025019593546,"B",37,3,0,2
0.922578001871014,-0.99858306443531,"C",38,0,0,2
0.598585862279336,0.870739125050614,"B",39,1,0,2
-0.802234468316222,0.307671394177201,"A",40,1,0,2
0.882696936331267,-0.733798578610682,"C",41,3,0,2
0.914621220554734,-0.899289787546202,"C",42,8,0,2
0.698167298254023,0.909280117005119,"B",43,4,0,2
1.00682189606793,-0.768582701900621,"C",44,2,0,2
-0.740125214641471,0.204044867606892,"A",45,1,0,2
0.905505877942363,-0.984109270611177,"C",46,5,0,2
0.669631319664816,0.662070053964863,"B",47,2,0,2
0.516758282654385,1.0147263330035,"B",48,2,0,2
0.827788548436413,0.950700275469581,"B",49,1,0,2
0.642010065991829,0.723418306428948,"B",50,2,0,2
0.778105550151716,0.903090660143653,"B",51,1,0,2
0.552443172395627,0.904492732938388,"B",52,2,0,2
0.665650462530951,0.801087564565251,"B",53,1,0,2
0.791827713776778,0.967907991409311,"B",54,1,0,2
0.508805809341769,0.861795427054176,"B",55,2,0,2
-0.766628943486654,0.252598827643582,"A",56,1,0,2
0.604202819787364,0.864311655014762,"B",57,1,0,2
0.629614221197019,1.00540530463682,"B",58,1,0,2
-0.9401412441593,0.300724443540266,"A",59,1,0,2
0.498693795953344,0.81237152038143,"B",60,2,0,2
1.03103708496528,-0.905620511463445,"C",61,1,0,2
-0.684070377687139,0.229484123663468,"A",62,0,0,2
-0.972691929524759,0.208608628458288,"A",63,3,0,2
0.856753429407314,-0.784040089379323,"C",64,2,0,2
0.742623807171421,-0.795170325267621,"C",65,4,0,2
-0.828931773473241,0.200075136358544,"A",66,2,0,2
0.841957446217958,-0.787329072942495,"C",67,2,0,2
0.976344030929974,-0.787892547650796,"C",68,0,0,2
-0.750543646612297,0.326248714470762,"A",69,1,0,2
-0.812059813224884,0.364941863431376,"A",70,2,0,2
-0.859057127811452,0.293545618734453,"A",71,0,0,2
0.711738224348298,-0.853547783131313,"C",72,2,0,2
0.901062649082118,0.799802453295672,"B",73,2,0,2
-0.801118549685501,0.221674457351061,"A",74,3,0,2
-0.707011454512932,0.284700230004875,"A",75,1,0,2
0.783071827736292,0.851233747333376,"B",76,2,0,2
0.86183898758354,-1.0578822170669,"C",77,1,0,2
-0.828486001689138,0.202696558386102,"A",78,2,0,2
1.03881850123616,-0.857970106257659,"C",79,2,0,2
0.699297807200125,-1.01775305190177,"C",80,4,0,2
-1.04160293596967,0.221505457454334,"A",81,1,0,2
1.00350860173093,-0.840582233788979,"C",82,1,0,2
0.854551207667462,-1.00778411499278,"C",83,6,0,2
-0.927344529376221,0.051570646545713,"A",84,1,0,2
-0.794838383458404,0.189404786611624,"A",85,2,0,2
-0.842733824343712,0.102866431914195,"A",86,1,0,2
0.912784091565056,-0.902299131078935,"C",87,2,0,2
-0.998593269817036,0.147325773372666,"A",88,1,0,2
-0.675460800982933,0.167763724885276,"A",89,2,0,2
0.778600791024289,-0.728834656002533,"C",90,4,0,2
0.678668852081422,0.945872568455253,"B",91,2,0,2
-0.780853131391074,0.0740846731871948,"A",92,1,0,2
-0.628005549807054,0.0981054487035047,"A",93,1,0,2
0.980289912430815,-0.923216674598467,"C",94,3,0,2
0.783602087220422,-0.99944526583941,"C",95,3,0,2
0.800870710911474,-0.902218235405695,"C",96,0,0,2
-0.87944562125495,0.464141761059529,"A",97,4,0,2
-0.849940365132852,0.305022228114827,"A",98,1,0,2
-0.900372525169409,0.138074042502999,"A",99,0,0,2
0.734180457485766,-0.943810312146566,"C",100,5,0,2
0.827672160639114,-0.819242303462572,"C",101,3,0,2
0.963932181822381,-0.920011825608623,"C",102,5,0,2
1.00796140480997,-1.07106106833608,"C",103,0,0,2
0.953149137201033,-1.07232078083844,"C",104,5,0,2
-0.962330324476256,0.106466492653533,"A",105,1,0,2
-0.793168397259986,0.212995338850503,"A",106,2,0,2
0.984584648611446,-0.861946670527768,"C",107,5,0,2
0.997403281389049,-0.78664065322892,"C",108,3,0,2
-0.914733476172128,0.17552873697908,"A",109,3,0,2
0.801929522512726,-0.724994942388099,"C",110,2,0,2
-0.812739474992203,0.306364957580705,"A",111,0,0,2
0.949446112109506,-0.771540901411063,"C",112,2,0,2
-0.847148570048008,0.252750258618155,"A",113,1,0,2
0.991389948057256,-0.828682612283689,"C",114,2,0,2
-0.852838520271598,0.319508675932314,"A",115,3,0,2
-0.831270823938525,0.444902594347217,"A",116,2,0,2
-0.904844244885,0.198307650041252,"A",117,0,0,2
-0.593384437974889,0.319166349147803,"A",118,1,0,2
-0.815887068973286,0.268919666394105,"A",119,1,0,2
0.94305562155532,-0.704002877167028,"C",120,4,0,2
-0.768850676451837,0.178465493986404,"A",121,1,0,2
0.73919622685971,-0.947469356218886,"C",122,0,0,2
-0.814858816293799,0.422237302715074,"A",123,1,0,2
0.859051227937089,-0.861400009694411,"C",124,2,0,2
-0.885369680689298,0.215112491842495,"A",125,2,0,2
-0.743314145433314,0.21143614366931,"A",126,0,0,2
-0.700407475919487,0.165431784584926,"A",127,2,0,2
-0.945074424954136,0.303734502243048,"A",128,2,0,2
1.00656641593414,-1.05404875299947,"C",129,3,0,2
0.763423264482943,0.846077762894481,"B",130,0,0,2
0.687331789473317,-0.945263094483477,"C",131,3,0,2
0.828540981935787,-1.06493111826781,"C",132,3,0,2
-0.58817892530844,0.171412150399484,"A",133,4,0,2
0.720558853854049,-0.777324903353167,"C",134,2,0,2
-0.798848735296004,0.392529194911214,"A",135,1,0,2
-0.742722945935469,0.386211902038846,"A",136,3,0,2
-0.828380008180437,0.178486801837787,"A",137,1,0,2
1.01802580898838,-0.974031837778699,"C",138,4,0,2
-0.886324679941332,0.14659740417838,"A",139,0,0,2
-0.873356191754912,0.0709765570943973,"A",140,2,0,2
-0.944442839429124,0.234820339041169,"A",141,1,0,2
0.77995419132393,-0.878518696186043,"C",142,2,0,2
-0.877380938153324,0.245884835524727,"A",143,1,0,2
-0.892434208187598,0.202400011285461,"A",144,2,0,2
-0.907479663746371,0.257900220830925,"A",145,1,0,2
0.791420864986501,-0.992296946449739,"C",146,4,0,2
-0.796952652321016,0.403547279817731,"A",147,0,0,2
-0.805763216930296,0.366308308704535,"A",148,2,0,2
0.69813544668468,-0.843620203929555,"C",149,2,0,2
-0.716542128402743,0.400456591696405,"A",150,1,0,2
-0.827766875854467,0.197600531025387,"A",151,0,0,2
0.681185656247906,-1.01613354583324,"C",152,6,0,2
-0.95661483238264,0.393556026593436,"A",153,1,0,2
-0.937166535320247,0.475852827921878,"A",154,0,0,2
0.910025895780197,-0.800590358889264,"C",155,5,0,2
-0.886556178330479,0.420413930684789,"A",156,0,0,2
0.659232559448353,-0.70739993865655,"C",157,5,0,2
0.81864265112192,-0.867066410862568,"C",158,1,0,2
-0.948059624980992,0.216082072381719,"A",159,0,0,2
0.764403894191853,-0.750794828152817,"C",160,2,0,2
0.771649814881218,-0.928649525806177,"C",1,5,0,3
-0.688905015100955,0.108714033735388,"A",2,1,0,3
0.620259212946128,1.07281198355033,"B",3,2,0,3
-0.745929651499956,0.276885958553695,"A",4,1,0,3
0.733231985397641,-0.897802736865186,"C",5,1,0,3
-1.0219128828356,0.121187007344545,"A",6,1,0,3
0.868148995441815,-0.860556754481883,"C",7,1,0,3
-0.800480885570249,0.265526351564715,"A",8,1,0,3
-0.859329529644221,0.171374138237381,"A",9,1,0,3
-0.968116284661755,0.298139956164536,"A",10,0,0,3
0.850202374880572,-0.938521986430909,"C",11,5,0,3
0.661556768775384,0.914591426271954,"B",12,1,0,3
0.734604283780257,1.00427948409692,"B",13,2,0,3
0.853849887188372,-0.914184725005045,"C",14,5,0,3
0.855176503197205,-0.813995212711799,"C",15,2,0,3
0.765694708269487,0.764141109827915,"B",16,1,0,3
0.861046995932468,-1.068560421492,"C",17,5,0,3
0.809319298513631,0.918029092680672,"B",18,2,0,3
-0.733637205996247,0.397180414824609,"A",19,2,1,3
0.758842884269009,0.969577315505603,"B",20,2,0,3
0.796081882634772,-0.881372496156453,"C",21,5,0,3
0.530057675935726,0.938598734196285,"B",22,1,0,3
-0.981128205083859,0.139978627247015,"A",23,1,0,3
